Physician_ID,First_Name,Last_Name,Title,Company_Name,City,State,Zip_Code,Ownership_Type,Entity_Type,Ticker,Parent_Company,Parent_Country,Ultimate_Parent_Company,Ultimate_Parent_Country,Industry,SIC8_Code,SIC8_Description,SIC4_.Code,SIC4_Description
P434,Kathryn,Seifert,Chief Executive Officer,"Eastern Shore Psychological Services, LLC",Salisbury,Maryland,21804,Private,Parent,NA,"Eastern Shore Psychological Services, LLC",United States,"Eastern Shore Psychological Services, LLC",United States,Physicians and Health Practitioners,80110403,Psychoanalyst,8011,Offices and Clinics of Doctors of Medicine
P435,Matthew,Clay,Ceo,"Eastern Shore Rural Health System, Incorporated",Onancock,Virginia,23417,Private,Parent,NA,"Eastern Shore Rural Health System, Incorporated",United States,"Eastern Shore Rural Health System, Incorporated",United States,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
P436,Diana,Smith,Chief Executive Officer,"Eastside Medical Center, LLC",Snellville,Georgia,30078,Private,Subsidiary,NA,HCA Inc.,United States,"HCA Healthcare, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P437,Carl,Davis,President/Ceo,Eaton Rapids Medical Center,Eaton Rapids,Michigan,48827,Nonprofit,Parent,NA,Eaton Rapids Medical Center,United States,Eaton Rapids Medical Center,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P438,Jim,Schultz,Chief Executive Officer,"Edgerton Hospital and Health Services, Inc.",Edgerton,Wisconsin,53534,Nonprofit,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80119901,"General and family practice, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
P439,Danita,Hughes,Chief Executive Officer,"Edgewater Systems For Balanced Living, Inc.",Gary,Indiana,46402,Nonprofit,Independent,NA,NA,NA,NA,NA,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P440,Tom,Roskos,Chief Executive Officer,"Edgewood Surgical Hospital, LLC",Transfer,Pennsylvania,16154,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P441,Mary,Mastro,President & Chief Executive Officer,Edward Hospital,Naperville,Illinois,60540,Nonprofit,Subsidiary,NA,Edward-Elmhurst Healthcare,United States,Edward-Elmhurst Healthcare,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P442,Angie,Hampton,Ceo,Egyptian Public & Mental Health Department,Eldorado,Illinois,62930,Nonprofit,Parent,NA,Egyptian Public & Mental Health Department,United States,Egyptian Public & Mental Health Department,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P443,Craig,Mccoy,Chief Executive Officer,"Ehca Johns Creek, LLC",Johns Creek,Georgia,30097,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P444,Marilyn,Margolis,"Chief Executive Officer, Emory Johns Creek Hospital","Ehca Johns Creek, LLC",Johns Creek,Georgia,30097,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P445,Kerry,Trapnell,Chief Executive Officer,Elberton-Elbert County Hospital Authority,Elberton,Georgia,30635,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
P446,Charles,Lyons,President And Chief Executive Officer,Elizabeth Glaser Pediatric Aids Foundation,Washington,District of Columbia,20036,Nonprofit,Parent,NA,Elizabeth Glaser Pediatric Aids Foundation,United States,Elizabeth Glaser Pediatric Aids Foundation,United States,Ambulatory Services,80999905,Medical services organization,8099,"Health and Allied Services, Not Elsewhere Classified"
P447,Barbara,Ann Boss,Ceo,Elizabeth Seton Pediatric Center,Yonkers,New York,10701,Private,Parent,NA,Elizabeth Seton Pediatric Center,United States,Elizabeth Seton Pediatric Center,United States,Physicians and Health Practitioners,80110516,Pediatrician,8011,Offices and Clinics of Doctors of Medicine
P448,Kevin,Boyer,Mbr-Ceo,Elkhart Clinic LLC,Elkhart,Indiana,46514,Private,Parent,NA,Elkhart Clinic LLC,United States,Elkhart Clinic LLC,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P449,Ginger,Williams,President and Chief Executive Officer,Ella E. M. Brown Charitable Circle,Marshall,Michigan,49068,Nonprofit,Parent,NA,Ella E. M. Brown Charitable Circle,United States,Ella E. M. Brown Charitable Circle,United States,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
P450,Joseph,Curti,COO,Elliot Health System,Manchester,New Hampshire,3103,Nonprofit,Subsidiary,NA,Solutionhealth,United States,Solutionhealth,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P451,Pamela,Dunley,President & Chief Executive Officer,Elmhurst Memorial Healthcare,Elmhurst,Illinois,60126,Private,Subsidiary,NA,Edward-Elmhurst Healthcare,United States,Edward-Elmhurst Healthcare,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P452,Damien,Scott,Ceo,Emanuel County Hospital Authority,Swainsboro,Georgia,30401,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P453,Christine,Schuster,"President, Chief Executive Officer",Emerson Hospital,Concord,Massachusetts,1742,Private,Parent,NA,Emerson Hospital,United States,Emerson Hospital,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P454,Matt,Wain,"Ceo Euh, Euosh & Euhww","Emory Healthcare, Inc.",Atlanta,Georgia,30322,Nonprofit,Subsidiary,NA,Emory University,United States,Emory University,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P455,Mark,Tarr,"President, Chief Executive Officer and Director",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P456,April,Anthony,"Chief Executive Officer, Home Health and Hospice",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P457,Frank,Brown,"President, Southwest Region",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P458,Barbara,Jacobsmeyer,"Executive Vice President, President Inpatient Hospitals",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P459,Brad,Kennedy,"President, South Central Region",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P460,Peter,Mantegazza,"President, Northeast Region",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P461,Ed,Mowen,"President, MidAtlantic Region",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P462,Linda,Wilder,"President, Southeast Region",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P463,Douglas,Coltharp,"Chief Financial Officer, Executive Vice President",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P464,Patrick,Darby,"Executive Vice President, General Counsel, Secretary",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P465,Dawn,Rock,Chief Compliance Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P466,Art,Wilson,Chief Real Estate Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P467,Rusty,Yeager,"Senior Vice President, Chief Information Officer",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P468,Andrew,Price,Chief Accounting Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P469,Anthony,Hernandez,Chief Human Resource Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P470,Elissa,Charbonneau,Chief Medical Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P471,Julie,Duck,"Senior Vice President, Financial Operations",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P472,Edmund,Fay,"Senior Vice President, Treasurer",Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P473,Leo,Higdon,Non-Executive Independent Chairman of the Board,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P474,Sharla,Anderson,Chief Executive Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P475,Troy,Clark,Chief Executive Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P476,Elizabeth,Gibson,Chief Executive Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P477,Amber,Hester,Chief Executive Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P478,David,Jones,Chief Executive Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P479,Seth,Rogers,Ceo,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P480,Mike,Zuliani,Chief Executive Officer,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P481,Monica,Assumed,Ceo,Encompass Health Corporation,Birmingham,Alabama,35242,Public,Parent,EHC,Encompass Health Corporation,United States,Encompass Health Corporation,United States,Hospitals,80690000,"Specialty hospitals, except psychiatric",8069,"Specialty Hospitals, Except Psychiatric"
P482,Tom,Foggo,Ceo,Endocrine Group L.L.P.,Albany,New York,12206,Partnership,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110105,"Internal medicine, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
P483,Warren,Geller,President and Chief Executive Officer,Englewood Hospital and Medical Center Foundation Inc.,Englewood,New Jersey,7631,Nonprofit,Parent,NA,Englewood Hospital and Medical Center Foundation Inc.,United States,Englewood Hospital and Medical Center Foundation Inc.,United States,Hospitals,80629904,"Hospital, medical school affiliation",8062,General Medical and Surgical Hospitals
